path_id	entrez_id
849	2132
849	9653
849	9955
849	64711
849	9672
849	9348
849	8509
849	6383
849	90161
849	2262
849	2131
849	9951
849	10082
849	266722
849	375790
849	221914
849	222537
850	5689
850	920
850	5704
850	7454
850	5685
850	3937
850	5291
850	8454
850	23118
850	5588
850	23198
850	7321
850	23291
850	55824
850	5063
850	5788
850	2533
850	5705
850	5720
850	5711
850	5714
850	997
850	9402
850	5706
850	5684
850	5700
850	5693
850	5687
850	4792
850	5721
850	5688
850	5716
850	5713
850	1445
850	8767
850	3551
850	5296
850	5683
850	5709
850	5717
850	4790
850	5715
850	3702
850	6500
850	7535
850	10213
850	5290
850	5335
850	7408
850	9491
850	5690
850	7979
850	5682
850	10197
850	7322
850	26191
850	9398
850	6885
850	5695
850	5170
850	5694
850	8915
850	5686
850	6233
850	5295
850	5795
850	5058
850	7316
850	55740
850	143471
850	4690
850	5710
850	5692
850	917
850	5701
850	50852
850	9861
850	5702
850	8945
850	915
850	3113
850	3635
850	7314
850	5728
850	10892
850	5970
850	5707
850	7189
850	5708
850	7334
850	5062
850	3932
850	5719
850	3123
850	51466
850	3120
850	3117
850	5718
850	5336
850	84433
850	3127
850	919
850	916
850	5696
850	3122
850	5699
850	3118
850	1147
850	27040
850	3115
850	7311
850	122706
850	3119
850	5698
850	7335
850	8517
850	5691
851	3423
851	2817
851	2239
851	4669
851	6382
851	6385
851	3425
851	3339
851	2719
851	9672
851	79411
851	138050
851	6383
851	2990
851	2720
851	60495
851	10855
851	2262
851	6448
851	10082
851	375790
851	221914
852	3423
852	1634
852	1462
852	3074
852	411
852	3373
852	10675
852	3425
852	1463
852	63827
852	1464
852	633
852	8372
852	3073
853	920
853	7454
853	3937
853	5063
853	2533
853	9402
853	3702
853	7535
853	5335
853	7408
853	9398
853	5058
853	55740
853	4690
853	917
853	915
853	3113
853	5062
853	3932
853	3123
853	51466
853	3120
853	3117
853	5336
853	3127
853	919
853	916
853	3122
853	3118
853	27040
853	3115
853	3119
854	4775
854	2280
854	4773
854	5532
854	4772
854	5530
854	5478
854	801
854	5534
855	5594
855	5595
855	5516
855	51231
855	5518
855	1845
855	5528
855	5515
855	1846
855	5519
855	1848
855	1849
855	5598
856	4267
856	3683
856	3675
856	6401
856	2534
856	972
856	11136
856	960
856	5291
856	2817
856	8832
856	483
856	634
856	338
856	4680
856	51206
856	55423
856	2734
856	3655
856	285
856	23428
856	23759
856	9463
856	23539
856	10544
856	51378
856	83692
856	9057
856	8140
856	8797
856	7040
856	1048
856	5296
856	4099
856	857
856	1277
856	5197
856	6404
856	5777
856	3676
856	2888
856	2335
856	5624
856	6382
856	6654
856	965
856	914
856	962
856	4072
856	7010
856	8795
856	5290
856	51744
856	6385
856	5335
856	440533
856	1088
856	54210
856	29802
856	3543
856	482
856	56301
856	3512
856	3845
856	2995
856	3685
856	3687
856	9123
856	2886
856	481
856	5295
856	9046
856	90952
856	3688
856	23657
856	10461
856	284
856	1525
856	58494
856	6566
856	9056
856	7102
856	50848
856	2207
856	3689
856	120425
856	6464
856	3678
856	9672
856	83953
856	5196
856	1278
856	83700
856	6520
856	3635
856	6383
856	7441
856	3684
856	2993
856	5675
856	1084
856	682
856	4973
856	8793
856	6403
856	3265
856	7525
856	2885
856	7056
856	5781
856	2147
856	3932
856	2621
856	5678
856	5627
856	6402
856	5478
856	4312
856	961
856	6714
856	6693
856	140885
856	3897
856	57126
856	5673
856	4893
856	5671
856	5676
856	5669
856	4282
856	5670
856	5680
856	5672
856	2994
856	4067
856	3690
856	5175
857	1856
857	25937
857	6789
857	7082
857	6788
857	7531
857	23286
857	51421
857	55233
857	9414
857	154796
857	9113
857	261734
857	10413
857	26524
857	60485
857	836
857	154810
857	7529
857	92597
858	2268
858	695
858	2534
858	7454
858	5291
858	26999
858	10787
858	63916
858	998
858	60
858	5337
858	3320
858	3326
858	3710
858	25
858	4650
858	5594
858	4627
858	3055
858	5595
858	23646
858	5296
858	8976
858	3984
858	10094
858	8936
858	10096
858	7456
858	5290
858	644150
858	3709
858	3071
858	5335
858	4620
858	5338
858	10095
858	10810
858	10451
858	5879
858	10006
858	10097
858	10152
858	7409
858	2212
858	4651
858	5295
858	84513
858	5058
858	2209
858	1793
858	3708
858	9844
858	4690
858	10163
858	7410
858	917
858	10092
858	10109
858	5580
858	6850
858	122618
858	1398
858	10768
858	5747
858	5581
858	147179
858	1072
858	10458
858	7525
858	2885
858	71
858	8398
858	4771
858	6714
858	4644
858	4641
858	5336
858	919
858	2214
858	196051
858	51517
858	10093
858	10552
858	4067
858	55845
858	23191
859	2268
859	2534
859	3055
859	2212
859	2209
859	917
859	6850
859	7525
859	6714
859	919
859	2214
859	4067
860	5291
860	5337
860	3710
860	23646
860	5296
860	5290
860	3709
860	5335
860	5338
860	2212
860	5295
860	84513
860	2209
860	3708
860	917
860	5580
860	6850
860	122618
860	10768
860	5581
860	8398
860	5336
860	919
860	2214
860	196051
861	7005
861	25937
861	28996
861	8463
861	6910
861	8850
861	1490
861	860
861	2626
861	10413
861	204851
861	4878
861	1482
861	7003
861	7004
862	3320
862	857
862	6697
862	10434
862	207
862	23576
862	114757
862	4846
862	340481
862	801
862	23564
863	1785
863	857
863	8976
863	115677
863	4846
864	5439
864	5431
864	26523
864	5434
864	5435
864	23405
864	5432
864	5438
864	29102
864	27161
864	57510
864	192669
864	54487
864	5901
864	192670
864	6895
864	5433
864	5440
864	5437
864	5436
864	5441
864	8575
864	5430
864	144233
865	79090
865	27095
865	4905
865	3998
865	966
865	10959
865	23256
865	9117
865	10175
865	10484
865	1522
865	22870
865	8775
865	10282
865	10652
865	11196
865	9570
865	374
865	1075
865	55291
865	2348
865	10802
865	1294
865	10342
865	64689
865	81562
865	5537
865	89866
865	26984
865	63908
865	128637
865	8774
865	55014
865	5861
865	10113
865	22872
865	8615
865	10427
865	79748
865	1453
865	149111
865	9919
865	9871
865	51128
865	2890
865	6396
865	7109
865	6811
865	7039
865	2801
865	51693
865	83696
865	10960
865	58485
865	10972
865	254263
865	81876
865	9632
865	90411
865	126003
865	122553
865	2157
865	6399
865	51399
865	5265
865	2153
865	23243
865	9554
866	5166
866	5164
866	5165
866	55066
866	1738
866	2954
866	8050
866	5467
866	5160
866	1737
866	5163
866	5161
866	54704
866	5162
866	57546
866	6256
867	60481
867	30
867	64834
867	10005
867	215
867	6342
867	83401
867	3295
867	9415
867	3992
867	2180
867	51
867	54898
868	60481
868	64834
868	215
868	83401
868	9415
868	3992
868	2180
868	54898
869	572
869	7204
869	7984
869	4804
869	25791
869	55160
869	9138
869	5663
869	64857
869	6655
869	4168
869	2245
869	8874
869	9639
869	23370
869	835
869	5599
869	7531
869	9828
869	5924
869	1894
869	26084
869	6654
869	9181
869	51107
869	10672
869	57580
869	23263
869	89846
869	9459
869	27237
869	23229
869	9826
869	10451
869	4803
869	50649
869	5879
869	84904
869	83464
869	121512
869	7409
869	128272
869	23421
869	5664
869	6233
869	221472
869	26230
869	7316
869	10018
869	84033
869	7074
869	29
869	8997
869	7410
869	8878
869	23385
869	50650
869	836
869	55701
869	27018
869	7314
869	11214
869	57449
869	10276
869	7189
869	9500
869	389337
869	23365
869	22899
869	55851
869	6453
869	445328
869	100271715
869	7311
869	54848
869	26574
870	4804
870	835
870	7531
870	4803
870	836
870	27018
871	4804
871	5663
871	5599
871	51107
871	4803
871	83464
871	23421
871	5664
871	6233
871	7316
871	8878
871	23385
871	7314
871	7189
871	55851
871	7311
872	4804
872	8767
872	3551
872	4803
872	6233
872	7316
872	8878
872	5584
872	7314
872	4615
872	7189
872	3654
872	7311
873	4804
873	4792
873	3551
873	4790
873	4803
873	6233
873	7316
873	8878
873	7314
873	5970
873	7189
873	3654
873	7311
874	389434
874	6528
874	7173
874	1621
874	7166
874	15
874	1644
874	7252
874	1081
874	53905
874	121278
874	50506
874	5409
874	7054
874	438
874	1735
874	1734
874	1733
875	7166
875	15
875	1644
875	121278
875	438
876	3972
876	1082
876	5443
876	3624
876	3623
876	2488
876	7252
876	1081
876	83729
876	3625
876	3626
876	5122
876	93659
876	94115
877	389434
877	6528
877	7173
877	7252
877	1081
877	53905
877	50506
877	1735
877	1734
877	1733
878	9256
878	6857
878	6507
878	22999
878	57030
878	6511
878	5864
878	6804
878	6505
878	6506
878	2744
878	8500
878	6616
878	54407
878	27165
878	6812
878	8499
878	8497
878	10550
878	6512
878	10815
878	8541
878	10497
878	6844
879	1387
879	10046
879	2033
879	22938
879	2648
879	8850
879	3280
879	50674
879	4851
879	9794
879	3516
879	3175
879	84441
879	55534
879	390874
879	6928
880	5080
880	3172
880	208
880	2645
880	10000
880	3375
880	3170
880	4821
880	6927
880	3651
880	207
880	5313
880	2308
880	4760
880	6514
880	4825
880	3174
880	3171
880	389692
880	222546
880	3630
881	5078
881	50674
881	4821
881	4760
881	3642
882	2255
882	2494
882	3651
882	4825
882	256297
882	3175
882	390874
882	6928
883	2534
883	5777
883	5335
883	3685
883	3635
883	7525
883	5781
883	3932
883	6714
883	4067
883	3690
883	5175
884	3675
884	11136
884	483
884	3655
884	23428
884	23759
884	23539
884	9057
884	8140
884	4099
884	857
884	482
884	56301
884	9123
884	481
884	3688
884	23657
884	6566
884	9056
884	6520
884	682
884	5478
884	4312
884	6693
884	3897
885	5291
885	285
885	51378
885	5296
885	2888
885	6654
885	7010
885	5290
885	3845
885	2886
885	5295
885	9046
885	284
885	6464
885	3265
885	2885
885	5781
885	4893
886	5439
886	60528
886	23279
886	5431
886	7175
886	55706
886	55746
886	54456
886	79023
886	8468
886	57690
886	3320
886	81929
886	27327
886	26523
886	10762
886	8086
886	23511
886	56165
886	5434
886	5435
886	23112
886	23405
886	8480
886	9688
886	5432
886	5438
886	94239
886	4927
886	4928
886	57122
886	29102
886	9631
886	7257
886	348995
886	27161
886	57510
886	8970
886	9972
886	9271
886	79902
886	192669
886	8021
886	54487
886	23225
886	5901
886	3021
886	10526
886	143689
886	192670
886	11097
886	53371
886	9818
886	6895
886	84944
886	5433
886	255626
886	5440
886	54514
886	5903
886	136991
886	23165
886	122402
886	6396
886	3017
886	8365
886	113802
886	129401
886	3020
886	5437
886	3015
886	5436
886	91646
886	5441
886	201164
886	221400
886	8575
886	8334
886	8347
886	5430
886	11022
886	653604
886	8338
886	8349
886	8340
886	4603
886	144233
886	3014
886	9883
886	3013
886	128312
886	8364
886	8356
886	55124
886	8363
886	8351
886	121504
886	85236
886	126961
886	333932
886	7247
886	23636
886	283
886	8341
886	54145
886	55766
886	554313
886	8370
886	100101267
886	8362
886	8342
886	8339
886	8355
886	474382
886	8344
886	8361
886	8348
886	8353
886	8368
886	8354
886	8345
886	8350
886	8294
886	8331
886	3018
886	8367
886	3012
886	8360
886	8343
886	8968
886	8335
886	8346
886	8359
886	8366
886	8357
886	8358
886	8352
886	8337
886	723790
887	2729
887	1595
887	26
887	56603
887	79017
887	2328
887	4257
887	2326
887	9971
887	1800
887	1591
887	64816
887	2730
887	10858
887	27430
887	8574
887	6916
887	119391
887	348158
887	4129
887	54905
887	2950
887	8648
887	4258
887	6820
887	54498
887	1312
887	2327
887	5742
887	1592
887	3326
887	2687
887	2678
887	1565
887	1727
887	2954
887	2937
887	191
887	80777
887	54928
887	6822
887	1577
887	196
887	1562
887	218
887	7365
887	6783
887	7358
887	9049
887	10728
887	1594
887	217
887	50512
887	13
887	84836
887	5443
887	23169
887	4548
887	10327
887	54996
887	5740
887	4552
887	4835
887	51000
887	5447
887	8459
887	79094
887	25830
887	1571
887	2686
887	55902
887	8639
887	314
887	91703
887	55748
887	653689
887	2944
887	2949
887	2947
887	1573
887	79799
887	54490
887	1593
887	219
887	670
887	7172
887	2230
887	1588
887	1545
887	391365
887	1559
887	1558
887	9061
887	2098
887	10499
887	1583
887	1543
887	1544
887	64180
887	1580
887	4259
887	405
887	2052
887	494143
887	55347
887	10861
887	285440
887	133688
887	51302
887	196743
887	9446
887	10249
887	4143
887	84532
887	113612
887	1836
887	10
887	7363
887	29104
887	219970
887	347734
887	874
887	1576
887	1551
887	1584
887	2232
887	284541
887	22977
887	10380
887	27306
887	134147
887	216
887	1557
887	4837
887	116285
887	92292
887	54578
887	64174
887	29785
887	124975
887	1581
887	167127
887	2948
887	4144
887	7360
887	8460
887	2941
887	7364
887	9
887	57834
887	126410
887	9915
887	9420
887	23491
887	8824
887	130
887	51504
887	27284
887	10941
887	2940
887	26873
887	1585
887	1582
887	221357
887	54988
887	123876
887	120227
887	8529
887	66002
887	64757
887	6256
887	11283
887	4051
887	1579
887	340665
887	124
887	4128
887	131
887	6817
887	125
887	7366
887	6799
887	1555
887	1572
887	373156
887	1553
887	7367
887	128
887	27233
887	1549
887	127
887	6819
887	1589
887	9060
887	1066
887	389396
887	246181
887	2946
887	445329
887	10720
887	57412
887	341392
887	54600
887	54658
887	54576
887	54575
887	2938
887	95
887	2939
887	54577
887	54657
887	126
887	1548
887	6818
887	112812
887	574537
887	2953
887	54659
887	54579
888	1595
888	56603
888	9971
888	1591
888	64816
888	10858
888	6916
888	54905
888	8648
888	1592
888	1565
888	1577
888	196
888	1562
888	1594
888	5443
888	5740
888	5447
888	1571
888	1573
888	1593
888	2230
888	1588
888	1545
888	1559
888	1558
888	10499
888	1583
888	1543
888	1544
888	1580
888	405
888	285440
888	51302
888	113612
888	1576
888	1551
888	1584
888	2232
888	284541
888	1557
888	29785
888	1581
888	57834
888	126410
888	9915
888	9420
888	1585
888	1582
888	120227
888	8529
888	66002
888	6256
888	11283
888	4051
888	1579
888	340665
888	1555
888	1572
888	1553
888	1549
888	1589
888	1548
888	112812
889	56603
889	1591
889	1592
889	1594
889	120227
889	340665
890	1565
890	1573
890	1580
890	284541
890	57834
890	126410
890	8529
890	66002
890	11283
890	4051
890	1579
890	1555
890	1572
890	1553
890	1549
891	1595
891	26
891	56603
891	2328
891	2326
891	9971
891	1591
891	64816
891	10858
891	6916
891	4129
891	54905
891	8648
891	54498
891	2327
891	5742
891	1592
891	3326
891	1565
891	1727
891	80777
891	1577
891	196
891	1562
891	218
891	9049
891	10728
891	1594
891	217
891	13
891	5443
891	54996
891	5740
891	4835
891	5447
891	1571
891	55902
891	8639
891	314
891	1573
891	1593
891	219
891	670
891	2230
891	1588
891	1545
891	1559
891	1558
891	10499
891	1583
891	1543
891	1544
891	1580
891	405
891	2052
891	285440
891	51302
891	196743
891	84532
891	113612
891	874
891	1576
891	1551
891	1584
891	2232
891	284541
891	134147
891	216
891	1557
891	29785
891	1581
891	57834
891	126410
891	9915
891	9420
891	23491
891	8824
891	130
891	1585
891	1582
891	120227
891	8529
891	66002
891	64757
891	6256
891	11283
891	4051
891	1579
891	340665
891	124
891	4128
891	131
891	125
891	1555
891	1572
891	1553
891	128
891	1549
891	127
891	1589
891	1066
891	126
891	1548
891	112812
892	64816
892	54905
892	1565
892	1580
892	113612
892	284541
892	29785
892	57834
892	126410
892	8529
892	4051
892	1579
893	1595
893	9971
893	10858
893	8648
893	196
893	5443
893	5740
893	1593
893	2230
893	1588
893	1545
893	10499
893	1583
893	405
893	285440
893	51302
893	1584
893	2232
893	1581
893	9915
893	9420
893	1585
893	1582
893	6256
893	1589
893	112812
894	6916
894	5740
894	1580
894	284541
894	57834
894	126410
894	1582
894	8529
894	66002
894	11283
894	4051
894	1579
895	64816
895	54905
895	1565
895	1577
895	196
895	1562
895	1571
895	1573
895	1559
895	1558
895	1543
895	1544
895	405
895	1576
895	1551
895	1557
895	29785
895	9915
895	1555
895	1572
895	1553
895	1549
895	1548
896	1565
896	1571
896	1559
896	1558
896	1557
896	29785
896	1555
896	1572
896	1553
896	1549
896	1548
897	3720
897	9031
897	4331
897	51742
897	57504
897	30834
897	25885
897	53615
897	8726
897	60
897	11176
897	2932
897	1789
897	23411
897	5434
897	5435
897	2033
897	6839
897	5931
897	9013
897	2068
897	221830
897	94239
897	2146
897	7343
897	2648
897	2965
897	2967
897	1108
897	64426
897	5252
897	6908
897	8850
897	23451
897	9014
897	3065
897	10849
897	26147
897	1788
897	11335
897	8970
897	7913
897	7270
897	84172
897	23309
897	1786
897	23378
897	10514
897	3021
897	8932
897	1022
897	902
897	79595
897	64425
897	80312
897	121536
897	6996
897	29947
897	22823
897	9015
897	57459
897	2966
897	255626
897	5440
897	9219
897	10284
897	8467
897	3017
897	8365
897	29115
897	5928
897	3020
897	2071
897	5437
897	3015
897	8819
897	79685
897	9188
897	79101
897	54815
897	54790
897	25942
897	1107
897	9533
897	5441
897	23512
897	8334
897	8347
897	9112
897	653604
897	8338
897	8349
897	8340
897	51082
897	200424
897	3014
897	3066
897	3013
897	128312
897	8364
897	8356
897	8363
897	8351
897	121504
897	4641
897	85236
897	126961
897	333932
897	10919
897	2968
897	2074
897	8341
897	54145
897	55766
897	554313
897	8370
897	404672
897	8362
897	8342
897	8339
897	8355
897	474382
897	8344
897	8361
897	8348
897	8353
897	8368
897	8354
897	8345
897	8350
897	29128
897	8294
897	8331
897	3018
897	8367
897	3012
897	8360
897	8343
897	8968
897	8335
897	8346
897	8359
897	8366
897	8357
897	8358
897	8352
897	8337
897	723790
898	1387
898	10046
898	9734
898	8454
898	51564
898	7089
898	9759
898	10013
898	9978
898	2033
898	83933
898	22938
898	3091
898	6907
898	7091
898	2648
898	10014
898	55294
898	892
898	6500
898	8850
898	3280
898	3065
898	1024
898	23493
898	4609
898	7090
898	9611
898	6233
898	55869
898	4851
898	7316
898	9794
898	79885
898	26508
898	23462
898	3516
898	7314
898	8841
898	26960
898	79718
898	84441
898	9612
898	3066
898	7088
898	55534
898	388585
898	7311
899	1272
899	83737
899	5663
899	113878
899	182
899	57534
899	9148
899	23220
899	51107
899	54567
899	8650
899	1840
899	408
899	102
899	83464
899	409
899	5664
899	6233
899	4851
899	7316
899	6868
899	23385
899	7314
899	3714
899	8788
899	92737
899	142678
899	28514
899	55851
899	54492
899	7311
900	3720
900	8726
900	1789
900	5931
900	94239
900	2146
900	5252
900	26147
900	1788
900	8970
900	1786
900	3021
900	121536
900	22823
900	255626
900	3017
900	8365
900	5928
900	3020
900	3015
900	23512
900	8334
900	8347
900	653604
900	8338
900	8349
900	8340
900	3014
900	3013
900	128312
900	8364
900	8356
900	8363
900	8351
900	121504
900	85236
900	126961
900	333932
900	8341
900	54145
900	55766
900	554313
900	8370
900	8362
900	8342
900	8339
900	8355
900	474382
900	8344
900	8361
900	8348
900	8353
900	8368
900	8354
900	8345
900	8350
900	8294
900	8331
900	3018
900	8367
900	3012
900	8360
900	8343
900	8968
900	8335
900	8346
900	8359
900	8366
900	8357
900	8358
900	8352
900	8337
900	723790
901	9256
901	6853
901	6857
901	22999
901	64130
901	5864
901	6804
901	320
901	8825
901	8500
901	6616
901	6812
901	8499
901	8497
901	8573
901	55327
901	6854
901	6571
901	10815
901	8541
901	8224
901	10497
901	6844
902	374
902	1839
902	5335
902	2069
902	1950
902	1956
902	7039
902	685
902	255324
903	4238
903	4052
903	2006
903	2192
903	8516
903	3693
903	8425
903	7042
903	655
903	7040
903	3696
903	7448
903	3694
903	2202
903	2335
903	4237
903	4053
903	7043
903	652
903	650
903	8200
903	84034
903	11117
903	3685
903	2201
903	10516
903	84467
903	3688
903	27302
903	2199
903	2200
903	4239
903	4054
903	30008
903	90187
903	8076
903	3690
904	163
904	972
904	1175
904	5476
904	26153
904	3796
904	8907
904	7879
904	113457
904	22920
904	1781
904	832
904	3835
904	1785
904	3797
904	8655
904	3902
904	24137
904	162
904	5641
904	10484
904	81027
904	9371
904	1512
904	10671
904	10382
904	147700
904	1174
904	1759
904	6456
904	1075
904	10112
904	10802
904	10120
904	829
904	1509
904	81930
904	1211
904	10376
904	3831
904	821
904	7277
904	10053
904	11127
904	55860
904	51164
904	1514
904	1783
904	1515
904	11258
904	89953
904	7280
904	347733
904	9493
904	10121
904	3832
904	22872
904	1062
904	10427
904	84643
904	1213
904	114876
904	11004
904	1513
904	375
904	51143
904	9871
904	130340
904	112714
904	51128
904	3798
904	6396
904	1780
904	1173
904	29127
904	1520
904	56992
904	1508
904	164
904	84516
904	7846
904	84790
904	83547
904	3113
904	3799
904	260334
904	6712
904	8722
904	64837
904	10540
904	84617
904	9632
904	93661
904	79861
904	8905
904	161
904	51807
904	10383
904	3123
904	1510
904	3120
904	3117
904	160
904	1778
904	26052
904	7278
904	3127
904	830
904	3111
904	3108
904	3122
904	1639
904	3118
904	3115
904	10437
904	3119
904	3109
904	285643
904	3112
904	80086
904	1519
904	10381
904	347688
904	140735
905	2053
905	1573
905	1545
905	1559
905	1558
905	1543
905	1544
905	1557
906	5444
906	240
906	5446
906	5445
906	241
906	2879
906	2877
906	4056
906	2876
907	240
907	1800
907	2687
907	2678
907	4363
907	22949
907	4048
907	241
907	64180
907	1580
907	246
907	284541
907	9261
907	64174
907	57834
907	126410
907	8529
907	11283
907	4051
907	1579
907	4056
908	240
908	22949
908	239
908	241
908	3248
908	4056
909	239
909	246
909	2879
909	2877
909	59344
909	242
909	2876
910	5444
910	240
910	1800
910	6916
910	5743
910	5742
910	2687
910	2678
910	4363
910	5446
910	5445
910	22949
910	5730
910	239
910	10728
910	4048
910	5321
910	2166
910	2053
910	5740
910	241
910	1573
910	1545
910	1559
910	1558
910	145482
910	1543
910	1544
910	64180
910	1580
910	80142
910	9536
910	113612
910	127281
910	873
910	246
910	284541
910	9261
910	27306
910	3248
910	158584
910	1557
910	64174
910	2879
910	57834
910	126410
910	2877
910	59344
910	242
910	247
910	1582
910	8529
910	11283
910	4051
910	1579
910	8644
910	158833
910	4056
910	2876
911	5743
911	246
911	2879
911	2877
911	247
911	2876
912	57017
912	84274
912	51004
912	51805
912	23590
912	57107
912	10229
912	27235
913	1545
913	1559
913	1558
913	1543
913	1544
913	113612
913	1557
913	8529
913	1579
914	960
914	3074
914	8692
914	3161
914	6548
914	3038
914	57214
914	3036
914	3373
914	10057
914	10894
914	55576
914	2990
914	3037
914	8372
914	11261
914	3073
915	3038
915	57214
915	3036
915	10057
915	3037
916	1387
916	211
916	51106
916	4208
916	6604
916	8648
916	23409
916	5442
916	6907
916	2553
916	23373
916	6742
916	4899
916	56652
916	7019
916	64854
916	10891
916	506
916	1386
916	4209
916	1385
916	23408
916	5469
916	9572
916	7978
916	85441
916	55902
916	96764
916	10499
916	64784
916	9611
916	23410
916	10498
916	2746
916	23082
916	814
916	2551
916	133522
916	200186
916	64216
916	8841
916	54205
916	3054
916	2101
916	80205
916	79718
916	3418
916	2747
916	6256
916	5465
916	84808
916	23054
916	801
916	11232
916	6648
917	51422
917	10891
917	5564
917	1432
917	53632
917	5565
917	5563
917	5571
917	5600
917	6300
918	3683
918	3675
918	3674
918	960
918	3381
918	999
918	3371
918	1298
918	91522
918	3385
918	8516
918	50509
918	1286
918	3693
918	3682
918	1307
918	3383
918	3655
918	1299
918	8174
918	3386
918	7087
918	1311
918	3696
918	3384
918	1277
918	7448
918	7450
918	1297
918	1294
918	3694
918	3676
918	2335
918	6696
918	1300
918	3791
918	1289
918	1284
918	3679
918	7057
918	22801
918	3685
918	1280
918	4060
918	3695
918	3687
918	1291
918	1292
918	3339
918	8515
918	3680
918	1295
918	3688
918	58494
918	3681
918	50848
918	3689
918	3678
918	7412
918	1293
918	3673
918	1278
918	83700
918	2200
918	1281
918	1285
918	3684
918	2266
918	2243
918	2244
918	1296
918	682
918	256076
918	80781
918	1282
918	1287
918	375790
918	961
918	1305
918	1288
918	1290
918	131873
918	3672
918	3690
918	5175
919	960
919	3074
919	8692
919	3161
919	6548
919	3373
919	10894
919	55576
919	2990
919	8372
919	11261
919	3073
920	5243
920	6582
920	9429
920	6581
920	6580
921	22978
921	5243
921	6582
921	9429
921	5105
921	6581
921	161823
921	6580
921	124
922	6916
922	5743
922	5742
922	5730
922	10728
922	5740
922	145482
922	80142
922	9536
922	127281
922	873
922	27306
922	3248
922	1582
922	8644
923	8542
923	259
923	3263
923	335
923	4035
923	3512
923	213
923	9332
923	3040
923	3039
923	3043
923	3240
923	3250
924	695
924	2534
924	7305
924	3937
924	5291
924	54209
924	9436
924	9402
924	10326
924	5296
924	6654
924	5290
924	5335
924	54210
924	3845
924	10451
924	3824
924	5879
924	5295
924	7410
924	6464
924	6850
924	567
924	3265
924	2885
924	124599
924	3932
924	342510
924	284266
924	5336
924	3107
924	3133
924	3822
924	4893
924	27040
924	22914
924	3106
924	100049587
924	23601
924	3809
925	23166
925	8685
925	4481
925	949
925	8578
925	3320
925	338
925	2512
925	8542
925	259
925	1277
925	3263
925	6678
925	78989
925	335
925	10808
925	4035
925	5648
925	348
925	3512
925	1284
925	948
925	55576
925	10525
925	81035
925	213
925	117156
925	1278
925	7184
925	2495
925	286133
925	1281
925	6288
925	9332
925	811
925	284297
925	1282
925	3040
925	3039
925	3043
925	3240
925	3250
926	11171
926	23327
926	7514
926	23645
926	25805
926	4092
926	10273
926	7040
926	7046
926	9110
926	64750
926	51377
926	56937
926	9958
926	6233
926	7316
926	9372
926	7048
926	4088
926	7314
926	5499
926	4087
926	5501
926	57154
926	5500
926	7311
927	11171
927	4052
927	23327
927	8516
927	3693
927	7514
927	23645
927	2280
927	8425
927	7042
927	25805
927	4092
927	10273
927	7040
927	3696
927	7046
927	9110
927	64750
927	867
927	3694
927	51377
927	4053
927	7043
927	56937
927	4738
927	9040
927	9958
927	3685
927	5045
927	4089
927	6233
927	3688
927	7316
927	9372
927	7048
927	2200
927	4088
927	4054
927	7314
927	5499
927	4087
927	5501
927	57154
927	5500
927	7311
927	3690
928	387
928	5590
928	2280
928	50855
928	23370
928	7040
928	7046
928	57530
928	6233
928	56288
928	7316
928	50848
928	7048
928	7314
928	57154
928	7311
929	25937
929	23327
929	4904
929	7321
929	5933
929	905
929	8812
929	5594
929	2033
929	22938
929	5494
929	4092
929	23439
929	5595
929	5054
929	64750
929	7323
929	892
929	7029
929	6772
929	3065
929	60436
929	8239
929	904
929	1024
929	1875
929	4221
929	6498
929	1025
929	4609
929	5045
929	9611
929	4089
929	142
929	6233
929	1030
929	7316
929	54778
929	6497
929	1278
929	4088
929	7314
929	3726
929	4087
929	7050
929	6667
929	9612
929	51592
929	7027
929	1874
929	7311
930	25937
930	23327
930	7321
930	5594
930	22938
930	5494
930	4092
930	23439
930	5595
930	5054
930	64750
930	7323
930	6772
930	3065
930	60436
930	8239
930	6498
930	9611
930	4089
930	142
930	6233
930	7316
930	54778
930	6497
930	4088
930	7314
930	4087
930	7050
930	9612
930	51592
930	7311
931	25937
931	4904
931	5933
931	905
931	8812
931	5594
931	2033
931	4092
931	5595
931	5054
931	892
931	7029
931	3065
931	60436
931	904
931	1024
931	1875
931	4221
931	1025
931	4609
931	5045
931	4089
931	6233
931	1030
931	7316
931	54778
931	1278
931	4088
931	7314
931	3726
931	4087
931	7050
931	6667
931	7027
931	1874
931	7311
932	1839
932	6654
932	3845
932	1956
932	4314
932	5578
932	3265
932	2885
932	4893
933	5956
933	611
933	6017
933	158835
933	9249
933	5949
933	2652
934	8630
934	54884
934	2978
934	2817
934	5588
934	10681
934	1258
934	51109
934	10170
934	9187
934	2239
934	2782
934	50700
934	4036
934	338
934	5475
934	2986
934	5956
934	8787
934	3292
934	5957
934	337
934	345
934	10988
934	2979
934	5948
934	5947
934	131890
934	2779
934	6382
934	6121
934	335
934	7276
934	157506
934	9227
934	4035
934	6385
934	2868
934	2792
934	611
934	3949
934	348
934	6295
934	3000
934	5145
934	5158
934	5959
934	53630
934	4836
934	1208
934	4647
934	64220
934	5950
934	9626
934	8608
934	145226
934	6017
934	3339
934	79823
934	285440
934	158835
934	2719
934	29967
934	9397
934	5578
934	7804
934	336
934	222236
934	9249
934	9672
934	151056
934	6010
934	23173
934	2339
934	6383
934	121214
934	4023
934	5406
934	2262
934	10082
934	5148
934	6011
934	388531
934	1645
934	375790
934	8644
934	26020
