signature	comparison	grp1	grp2	pval	grp1.min	grp1.25	grp1.median	grp1.75	grp1.max	grp1.mean	grp1.nonzero_mean	grp2.min	grp2.25	grp2.median	grp2.75	grp2.max	grp2.mean	grp2.nonzero_mean	grp1.detection	grp2.detection	grp1.detection_wp	grp2.detection_wp	grp1.mean_when_present	grp2.mean_when_present	signif_label	grp1.prop_present	grp2.prop_present	pan_prop_present
SBS42	DCC-PHC	DCC	PHC	0.0148658194810941	0	0.00109927963899714	0.0231744099688746	0.0681113510618564	0.195213165756919	0.0425818994227539	0.0459436283245502	0	0.00361877192217087	0.0691795867063997	0.188682959772624	0.524407671424412	0.11651119695959	0.13239908745408	0.29109756097561	0.460826666666667	0.706333333333333	0.822	0.115890918217245	0.226649471614695	*	0.219512195121951	0.466666666666667	0.360215053763441
SBS44	DCC-PHC	DCC	PHC	0.836614662882649	0	0	0	0	0.0580651992757751	0.00287869704990793	0.0196710965077042	0	0	0	0	0.161537729180627	0.00524059369241142	0.0327537105775713	0.023609756097561	0.0265066666666667		0.579		0.161537729180627			0.0133333333333333	0.010752688172043
SBS5	DCC-PHC	DCC	PHC	0.0242387855720835	0	0.00697074001793073	0.0438113094823023	0.123296665405944	0.254486643014996	0.0670724543828913	0.0705120674281677	0	0.00230190037289315	0.0164319856656451	0.0516591610087092	0.190524225169971	0.0415809244306019	0.0472510504893204	0.273609756097561	0.184333333333333	0.609	0.76425	0.154712874164002	0.151625796096126	*	0.24390243902439	0.106666666666667	0.193548387096774
SBS86	DCC-PHC	DCC	PHC	0.0371156702529989	0	0.000123402790209271	0.00334254353034877	0.0270217725146514	0.098474720205983	0.0191745235116739	0.0245673582493322	0	0	0.000650302548847818	0.00742757913287784	0.0989247663685182	0.0104898821663623	0.0163904408849411	0.191219512195122	0.10484	0.691166666666667	0.669333333333333	0.0702611265454249	0.0761438275268074	*	0.146341463414634	0.08	0.102150537634409
SBS87	DCC-PHC	DCC	PHC	0.00187832909514321	7.54046298640562e-05	0.0459826237251609	0.0813122086661693	0.174923906090432	0.466551383752656	0.129607908534959	0.129607908534959	0	0.00178196732761095	0.0502641494666663	0.10408341458315	0.438138925688142	0.0774630213572447	0.0922178825681485	0.523560975609756	0.328026666666667	0.768952380952381	0.728260869565218	0.205381827707936	0.189168457783146	**	0.51219512195122	0.306666666666667	0.311827956989247
SBS9	DCC-PHC	DCC	PHC	0.21601378564063	0	0	0	0.000142470003306494	0.0105277741925347	0.000513545115965062	0.00161964228881289	0	0	0	0.00145410748011134	0.22246902510209	0.00892396274700286	0.0239034716437577	0.00375609756097561	0.07016		0.89275		0.11229975355496			0.0533333333333333	0.0134408602150538
SBS96	DCC-PHC	DCC	PHC	0.897224324079813	0	0	0.000333269745424281	0.00527667470731729	0.14411749874525	0.0140152537153489	0.0198146690458381	0	0	0.000562869245400195	0.0131545544580905	0.237641464513491	0.0125073933574534	0.0187610900361801	0.0880731707317073	0.0764133333333333	0.7425	0.928	0.129217158405035	0.237641464513491		0.0487804878048781	0.0133333333333333	0.0537634408602151
SBS97	DCC-PHC	DCC	PHC	0.0834279003502387	0	9.32680177695407e-05	0.0065182682794444	0.030687823869258	0.10039804640721	0.0192054022150826	0.0254006932522061	0	0	0.000852517793546427	0.0222560260906632	0.107724954932265	0.01447647179568	0.0236029431451305	0.222414634146341	0.142106666666667	0.637	0.7145	0.0577526388067839	0.0871253496775189		0.195121951219512	0.0533333333333333	0.185483870967742
SBS98	DCC-PHC	DCC	PHC	0.00522365671949341	0	0.000841146957933212	0.00304107817776451	0.0118496822077476	0.074854259571121	0.0119619840014424	0.0140126098302611	0	0	0.00115542042963095	0.00437027571713276	0.0467689309476488	0.00399128715043447	0.00623638617255386	0.116585365853659	0.0432666666666667	0.578666666666667		0.0656489264885672		**	0.0731707317073171		0.0430107526881721
SBS99	DCC-PHC	DCC	PHC	0.447760474980857	0	0.00013169811772566	0.00139076807674373	0.0126655261816368	0.0979767169445868	0.012068872569585	0.0149946598591814	0	0.000129423319313342	0.00385628017001767	0.0267048481056648	0.132675216724308	0.0190215392581702	0.0233871384321765	0.108317073170732	0.14884	0.753	0.66	0.0979767169445868	0.0928889127850791		0.024390243902439	0.106666666666667	0.0860215053763441
apobec	DCC-PHC	DCC	PHC	0.0017389132301483	0.000204353261907229	0.0698113684919739	0.130330161035557	0.223912543003756	0.707941973143585	0.179659708647415	0.179659708647415	0	0.00955826803626555	0.0515285463177369	0.161769807307458	0.761498660527483	0.118178527156838	0.13849046151192					0.217916989049785	0.209862042398307	**	0.804878048780488	0.533333333333333	0.481182795698925
treatment	DCC-PHC	DCC	PHC	0.0125963907372444	0.0254665897489531	0.0924954553661499	0.155273068447258	0.249244534780602	0.468164798074137	0.170772143526153	0.170772143526153	0	0.0430009748265777	0.0992619341786367	0.177952903382121	0.513805823725203	0.124550706204449	0.131567647399066					0.225848091130716	0.212581423537046	*	0.634146341463415	0.466666666666667	0.478494623655914
