Unique_Patient_Identifier	SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS10c	SBS10d	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS20	SBS21	SBS22a	SBS22b	SBS23	SBS24	SBS25	SBS26	SBS27	SBS28	SBS29	SBS30	SBS31	SBS32	SBS33	SBS34	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40a	SBS40b	SBS40c	SBS41	SBS42	SBS43	SBS44	SBS45	SBS46	SBS47	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS56	SBS57	SBS58	SBS59	SBS60	SBS84	SBS85	SBS86	SBS87	SBS88	SBS89	SBS90	SBS91	SBS92	SBS93	SBS94	SBS95	SBS96	SBS97	SBS98	SBS99	SBS1_prop	SBS2_prop	SBS3_prop	SBS4_prop	SBS5_prop	SBS6_prop	SBS7a_prop	SBS7b_prop	SBS7c_prop	SBS7d_prop	SBS8_prop	SBS9_prop	SBS10a_prop	SBS10b_prop	SBS10c_prop	SBS10d_prop	SBS11_prop	SBS12_prop	SBS13_prop	SBS14_prop	SBS15_prop	SBS16_prop	SBS17a_prop	SBS17b_prop	SBS18_prop	SBS19_prop	SBS20_prop	SBS21_prop	SBS22a_prop	SBS22b_prop	SBS23_prop	SBS24_prop	SBS25_prop	SBS26_prop	SBS27_prop	SBS28_prop	SBS29_prop	SBS30_prop	SBS31_prop	SBS32_prop	SBS33_prop	SBS34_prop	SBS35_prop	SBS36_prop	SBS37_prop	SBS38_prop	SBS39_prop	SBS40a_prop	SBS40b_prop	SBS40c_prop	SBS41_prop	SBS42_prop	SBS43_prop	SBS44_prop	SBS45_prop	SBS46_prop	SBS47_prop	SBS48_prop	SBS49_prop	SBS50_prop	SBS51_prop	SBS52_prop	SBS53_prop	SBS54_prop	SBS55_prop	SBS56_prop	SBS57_prop	SBS58_prop	SBS59_prop	SBS60_prop	SBS84_prop	SBS85_prop	SBS86_prop	SBS87_prop	SBS88_prop	SBS89_prop	SBS90_prop	SBS91_prop	SBS92_prop	SBS93_prop	SBS94_prop	SBS95_prop	SBS96_prop	SBS97_prop	SBS98_prop	SBS99_prop
nakamura_BD88	25.9914235872869	5.72879764034646	0.0244030864482957	0	13.948260580696	0	0	0	0	0	0	0.276100106962867	0	0	0.100980419488414	0	0	0.0195202738389578	0	0	0	1.74726830825488	0	0	0.414288671008152	0	0	0	0	0	0	0.0904757531133903	0	0	0.469064024013292	0.375051268498226	0.0524316704177854	0	0	3.94440857574943	0	0	0	0	0	0	0	7.38118335100619	0.0943440005193223	14.9449553474888	0	0.00599786235598496	0	0	0.0209263438542296	0	0	0	0.309183324892469	1.99298937027298	0	0	0	1.86179302327049	0	0.219164813845986	0	2.47216569556771	1.91433021606132	0	0	0	0	7.11085185498116	0	0	0	0	0	0	0	0	0.047803947469502	1.99366921336308	0.136729325304827	0.686881076318805	0.275404520865704	0.0607022067866999	0.000258574537418741	0	0.147795445264319	0	0	0	0	0	0	0.0029255503229254	0	0	0.00106998618035017	0	0	0.000206836368378647	0	0	0	0.0185140144264409	0	0	0.00438979313910676	0	0	0	0	0	0	0.000958678979336278	0	0	0.00497019150778285	0.00397403453312004	0.000555564762395765	0	0	0.041794861687922	0	0	0	0	0	0	0	0.0782108474119932	0.000999666839037114	0.158356399872138	0	6.3553210266499e-05	0	0	0.000221735053614533	0	0	0	0.00327609933198601	0.0211176690944679	0	0	0	0.0197275156477277	0	0.0023222652789745	0	0.0261950103118429	0.0202841985227382	0	0	0	0	0.0753464211566304	0	0	0	0	0	0	0	0	0.000506529517481569	0.0211248726960661	0.00144878075636786	0.00727817593676663
nakamura_BD9	6.65341320643171	0	0	0	0	0	0	0	0	0	0	0.0101763486267256	0	0	0	0	0	3.14193397433559	2.56377405607486	0	0	18.5102480765645	0	2.12699626686452	0	0	0	0	0	0	0	4.73734352782108	0	0	0	3.65569970678372	0	0	0	2.61866246958807	0	0	0	0	0	0	0	0	0	0.0147242263918455	0	11.1651316414439	0	0	0	0	0	0	0	2.25089176182103	0	0	0	2.17343750856708	0	0	1.549625037338	5.24771098147558	0	0	0	0	6.369835982463	0.0940388065477093	0	0	0	0	0	0	0	0	0.0362435505727206	2.40040717560712	0.273474938882993	0.018606443383419	0.0879937066641346	0	0	0	0	0	0	0	0	0	0	0.000134585754437504	0	0	0	0	0	0.0415531709692262	0.0339068047096926	0	0	0.244804476889405	0	0.0281302663422828	0	0	0	0	0	0	0	0.0626530179053601	0	0	0	0.0483479016965203	0	0	0	0.0346327230929478	0	0	0	0	0	0	0	0	0	0.000194733021650887	0	0.147662754144585	0	0	0	0	0	0	0	0.0297688274089053	0	0	0	0.0287444679366679	0	0	0.020494330765915	0.0694028052121791	0	0	0	0	0.0842432991231734	0.00124369596501317	0	0	0	0	0	0	0	0	0.000479333577911525	0.0317462208240238	0.00361680130264568	0.000246076693321963
nakamura_BD91	1.5291829155296	2.63278574231977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.438163727234128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12477122300689	0	0	0	0.267110683465233	0.45988298188971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0765364375069859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196469897138071	0	0	0
nakamura_BD92	8.2319710580758	0.819291073965642	0.0134141818265854	0	0.320515140085655	0	0	0	0	0	0	0	0	0	3.12467012462555	0	0	3.19853023519094	1.29235178670493	0	0	3.20971615508413	0.624316467818979	0	0.494824718800514	0	0	0	0.00161164774921905	0	0	0.0169282496642663	0	0	0	0.948298882727858	0.00422156746273161	0	0	0	0	0	0	0	0	0	0	8.28123607550121	2.52794675587675	0	0	7.27625587432053	0	0	0	0	0.181761692845827	0	0	3.43603024053004	0.234598105616863	0	0	0	0	0.246329840354035	4.38795019915709	1.25192755373385	0	0	0	0	0.00559097556231916	0.883294255186709	0	0	0	0	0	0	0	0	0.044623731257498	0.892587443691053	0.393367416549959	6.17444023326462	0.1406727232246	0.0140005237719208	0.000229229363667952	0	0.00547714967320385	0	0	0	0	0	0	0	0	0	0.0533961857383366	0	0	0.0546583503909578	0.0220844611718613	0	0	0.0548495019149422	0.010668683971611	0	0.00845585343065894	0	0	0	2.75407768275652e-05	0	0	0.000289279804666234	0	0	0	0.0162050844594873	7.21406072821683e-05	0	0	0	0	0	0	0	0	0	0	0.141514592579102	0.0431990287389445	0	0	0.12434090468716	0	0	0	0	0.00310604983061159	0	0	0.0587168890181232	0.00400894927200711	0	0	0	0	0.00420942799842434	0.0749838525347827	0.0213936682990256	0	0	0	0	9.55418516762216e-05	0.0150942474662689	0	0	0	0	0	0	0	0	0.000762556349159744	0.0152530548922332	0.00672209186882674	0.10551243631363
nakamura_BD93	11.1761201821556	1.15532853225206	15.077960331585	0.458645819296309	2.57871412339207	0	0	0	0	0	0	0.578424202524501	0	0	2.12791736392065	0.113644109338509	0	0.634832718543667	20.4495447573735	0	0	4.28942600723434	0	0.432314591490406	0.0057874300992996	0	0	0	0.0676904982752492	0.488650891238498	0	3.02202819444075	0	0	0	0	0	0	0	7.29646645467598	0	0	0	0	0	0.105077546149981	0	12.9291088439984	0.0610532551620702	4.06229261961214	0	4.40307314003189	0.039068164766765	0	0.458973480969581	1.47899632323493	0.709686261427111	0.247342067885531	0	3.77721806769427	0.0232261218212686	0.185201499065706	0.138844894722521	0.268544698576702	0	0.0294653687143312	0.24550523269957	0.336953757108114	0	0	0	0	0.478876641725199	2.16886136072624	0	0	0	0	0	0	0	0	0.422921450791895	2.43736870024401	0.463628228205679	5.69329760312341	0.100578771948157	0.0103973045275687	0.135693130434944	0.00412755343644503	0.0232069712484174	0	0	0	0	0	0	0.00520549126233406	0	0	0.0191500549190603	0.00102273282410289	0	0.00571313606000582	0.184034357636873	0	0	0.0386024123880622	0	0.00389058725198745	5.20836034899441e-05	0	0	0	0.000609176268518819	0.00439758214399061	0	0.0271965476064639	0	0	0	0	0	0	0	0.0656640787331518	0	0	0	0	0	0.00094563859182234	0	0.116354680221648	0.000549444827682061	0.036558340131937	0	0.0396251724215895	0.000351591426225303	0	0.00413050220651686	0.0133101319136063	0.0063867756859653	0.00222593896930036	0	0.0339928301089373	0.00020902198364253	0.00166670893256211	0.00124952566497623	0.00241675067517242	0	0.000265171683194577	0.00220940848964696	0.00303239358031984	0	0	0	0	0.00430961941660941	0.0195185277745984	0	0	0	0	0	0	0	0	0.0038060542887771	0.0219349422393322	0.00417239230371564	0.0512364641686497
nakamura_BD94	1.00425083303096	0.367330581577524	1.46743555882233	0.112173952970926	0	0	0	0	0	0	0	0	0	0	1.76354115081776	0	0	0	0	0	0	0	0	0.00148789428048006	0.0347968079484358	0	0	0	0	0	0	0	0	0	1.18033658997939	0	0.0210703886035705	0	0	3.1920536383172	0	0	0	0	0	1.09671992811831	0	0.0300859924449803	0.365541193833646	0.23365414118387	0	0.0358160038772618	0.0778700377801329	0	0.237394682147021	0.20589532843714	0.0292900856092331	0	1.00353404821274	2.13656859681175	0.154938002611498	0	0.454017773810383	0	0.0495478535252886	2.04211875334313	1.92959760252719	0	0	0	0	0	0	9.07857993065812	0	0	0	0	0	0	0	0	1.03595846753418	6.54028547303286	1.18203198347268	0	0.0270951033858756	0.00991073122100167	0.0395920191157817	0.00302649970802253	0	0	0	0	0	0	0	0	0	0	0.0475810706200133	0	0	0	0	0	0	0	0	4.01440038990911e-05	0.00093883228955436	0	0	0	0	0	0	0	0	0	0.0318459700342988	0	0.000568487810830344	0	0	0.086122929151505	0	0	0	0	0	0.0295899578674282	0	0.000811732536285868	0.0098624527985965	0.00630408549705408	0	0.0009663306178143	0.00210096586920103	0	0.00640500684138575	0.00555514123282899	0.000790258640232419	0	0.0270757642346235	0.0576455056023291	0.0041802914780656	0	0.0122495875689637	0	0.00133682160836658	0.0550972097091224	0.0520613424594493	0	0	0	0	0	0	0.244943846425004	0	0	0	0	0	0	0	0	0.0279505884964964	0.176459610723074	0.0318917124528954	0
nakamura_BD95	3.14343983607657	0	0.369160493892031	0	0.357650041068229	0	0	0	0	0	0	0	0	0	0	0	0	2.0285297050615	0	0	0	1.81438122445866	0	0	0	0	0	0	0	0	0	0.0584288151780452	0	0	0	0	0.00921719310741043	0	0	0.734844265273993	0	0	0	0	0	0	0	0.0032982888806608	0	0	0	9.16898181241272	0	0	0	1.13102004971126	0	0	0	0.410856564157071	0.514241727764723	0	0	9.4698985438724	0	0	1.1756665590902	0.614638722431679	0	0	0	0	0.0520252113259291	2.25117298804138	0	0	0	0	0	0	0	0	0.268523074728684	10.4690714834229	0.182161234030644	2.43028247714157	0.0673726729645127	0	0.00791213782460953	0	0.00766543675374081	0	0	0	0	0	0	0	0	0	0	0	0	0.0434770428399505	0	0	0	0.0388872443065355	0	0	0	0	0	0	0	0	0	0.00125229228551346	0	0	0	0	0.000197550126377287	0	0	0.015749759800062	0	0	0	0	0	0	0	7.06915193823471e-05	0	0	0	0.196516824014125	0	0	0	0.0242409105626819	0	0	0	0.00880580077105172	0.0110216328468501	0	0	0.202966307890198	0	0	0.0251978096389336	0.0131734201375397	0	0	0	0	0.00111504521522711	0.0482489086538898	0	0	0	0	0	0	0	0	0.00575519756716616	0.224381367570599	0.00390422272642462	0.0520877239846293
nakamura_BD96	15.8926356254886	2.76137764650189	0	0	1.07561084371379	0	0	0	0	0	0	0.128603242658194	0	0	0.368316443479344	0.30688011360637	0	0.122864185849269	0.174676787349237	0	0	8.03841008363894	0.00243228712515287	0	0.225501170656154	0	0	0	0.174196706962569	0	0	0.406099970978572	0	0	0	0	0.0140365168995799	0	0	1.00870853686167	0	0	0	0	0	0	0	1.10643321569692	0.00448655291585473	14.3859509397299	0	6.89027520883393	0.0172554161765181	0	0	0.460002399126735	0	0	0	1.26247539479871	0.00286315384647031	0.378792110242665	0	0.369996122541791	0	0.203005923253155	0	3.85111015308222	0	0	0	0	0.490146149651554	0.611423587767878	0	0	0	0	0	0	0	0	3.69562263641887	1.52117798414496	0	6.05249420189552	0.220719213330071	0.0383504106056295	0	0	0.0149382383682823	0	0	0	0	0	0	0.00178606036280658	0	0	0.0051152318329699	0.00426199523213184	0	0.00170635551497813	0.00242593638961395	0	0	0.111638597391599	3.37799540307587e-05	0	0.00313179274760517	0	0	0	0.00241926896403536	0	0	0.00563997490661651	0	0	0	0	0.000194941169040631	0	0	0.0140090894916362	0	0	0	0	0	0	0	0.0153663039111788	6.23098933044815e-05	0.199794159335643	0	0.095693134830477	0.000239645705968105	0	0	0.00638857959483843	0	0	0	0.0175334401766338	3.97638931344006e-05	0.00526071940228156	0	0.00513855945779228	0	0.00281937551062451	0	0.053484772662409	0	0	0	0	0.0068072203451483	0.00849153887899744	0	0	0	0	0	0	0	0	0.0513253396288133	0.0211263390105678	0	0.0840579115011409
nakamura_BD98	9.87642944058254	15.4540325747212	16.6627710319928	14.7336993089728	1.70286372094649	0	0	0	0	0	0	0	0	0	8.25088616616803	0	0	3.86818516363051	16.5594091798243	0	0	2.40290521941172	0.0575948133266793	2.94801224588569	0.986066955388467	0	0	0	0.369629732601488	0.0652244934095354	0	0.247670790721592	0	0	0	0.58527831007253	1.40960049654322	0	0	0.0206804218000941	0	0	0	0	0	0.596555841023297	0	0.217492106239232	1.39799294522416	0.220409393843745	0	0.40936522434808	0	0	0.674982591927635	0.314183511061282	0.0360939631459945	2.90563077848227	0	1.9959095926674	1.02455480923664	0	1.03120336052932	0.257135636674795	0.0262527158911947	0.0500189234510277	0	4.9463388431069	0.131460893471967	0	0	0	3.95511317307195	19.0902223076044	0	0	0	0	0	0	0	0	21.0941387153067	0.932034895812488	1.42329226998152	0.8300868172408	0.0618198692612865	0.0967319494435204	0.104297847002873	0.0922231430392401	0.0106587925557529	0	0	0	0	0	0	0	0	0	0.0516450511949569	0	0	0.0242122623902411	0.10365087066126	0	0	0.0150405860139	0.00036050516549567	0.0184525928846787	0.00617212228687723	0	0	0	0.00231363590272969	0.000408261880416299	0	0.00155025416769901	0	0	0	0.00366345234660193	0.00882316012392902	0	0	0.000129445664512809	0	0	0	0	0	0.00373404217799401	0	0.00136135570592181	0.00875050458486959	0.00137961598301826	0	0.00256235361185579	0	0	0.00422494139584006	0.00196657949056484	0.000225924165836542	0.0181873131305182	0	0.0124930645045715	0.00641303061385468	0	0.00645464611611316	0.00160949779849953	0.000164324513622165	0.000313085141440594	0	0.0309607862277054	0.000822857622413142	0	0	0	0.0247563738235423	0.119492074977593	0	0	0	0	0	0	0	0	0.132035256810663	0.00583391758658545	0.00890886150508131	0.00519579052592481
nakamura_BD99	5.69442517460707	4.00606315149863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0172809609673353	0.761623469700918	0	0	0	1.22231343096416	0	0.472463195555018	0	0	0	0	0	0	2.07057015399596	0	0	0	0	0.53159578323179	0	0	0	0	0	0	0	0	0.15904495725591	0	0	0	0	0	1.14011845582617	0.00238090660822888	0	0	0.754797062683256	0	1.2041899941031	0	0.589545910791445	0.408901748766233	0	1.88039960976291	0	0.0365703321715258	0	2.19508056143226	5.72858196532873	0	0	0	0	0.0175948173906112	0	0	0	0	0	0	0	0	0	0.0368978817062955	0	0	0	0.196831616395413	0.138472253355403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00059732797881594	0.0263260248452134	0	0	0	0.042250081611635	0	0.016331006487385	0	0	0	0	0	0	0.0715706428259892	0	0	0	0	0.018374963947036	0	0	0	0	0	0	0	0	0.00549749536719136	0	0	0	0	0	0.039408957297958	8.22976300178618e-05	0	0	0.0260900655189849	0	0.041623632889838	0	0.020378048881535	0.0141339625491035	0	0.0649972707182821	0	0.00126407800132966	0	0.075874428371021	0.198012268721587	0	0	0	0	0.000608176636093052	0	0	0	0	0	0	0	0	0	0.00127539997016784	0	0	0
nepal_Patient1	24.583543865101	2.72705237998868	1.34838734385557	0	11.7494061270001	0	0	0	0	0	0	0.02522945695987	0	0	0	0	0	0.300506835162985	0.564006532258127	0	0	8.69449098012275	0.218850972610064	0.705029400183627	0	0	0	0	0	0	0	0.203961359179142	0	0	0	0.644425997205587	0	0	0	0.279736791142855	0	0	0	0	0	0	0	1.96813341386142	0.181187684188582	0.0604722765659927	0	7.81429688834682	0	0	0	1.31472730322656	0	0	0	0.429246689611208	0	0	0	4.6266745526004	0	0	0	0	0	0	0	0	0.930901145985014	16.9088031426855	0	0	0	0	0	0	0	0	0.00923941987025158	0	1.91693910059263	0.388254015213478	0.27748698093819	0.0307816292043074	0.0152199347349959	0	0.132621531374339	0	0	0	0	0	0	0.000284777731026925	0	0	0	0	0	0.00339197370803172	0.00636622899955041	0	0	0.0981391481271968	0.00247028239696407	0.00795802593812949	0	0	0	0	0	0	0	0.00230221574632349	0	0	0	0.00727396446110094	0	0	0	0.00315753164220406	0	0	0	0	0	0	0	0.0222153242873689	0.00204515767720723	0.000682581386428097	0	0.0882039490970332	0	0	0	0.0148399967120789	0	0	0	0.00484512601728738	0	0	0	0.0522236322163131	0	0	0	0	0	0	0	0	0.0105075553780505	0.190858273367281	0	0	0	0	0	0	0	0	0.000104290038063066	0	0.0216374679982955	0.00438242082223386
nepal_Patient10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160356018471883	0	0.542864946187742	0	3.35491004703869	0	0	0	0	0	0	0	0	0	0	0	1.72480212665027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0688196770750176	0	0	0.00660335861681436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027372186618228	0	0.0926650633830167	0	0.572670890497404	0	0	0	0	0	0	0	0	0	0	0	0.29441742280765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0117472674980009	0	0	0.00112716919569951
nepal_Patient11	26.1732313016359	4.15850703050632	7.08947556661942	0	5.17601955802752	0	0	0	0	0	0	0	0	0	1.51307791082627	0	0	0.505403550353161	0.847772074201298	0	0	0.19578427768443	0.338573874903992	2.06910988390358	0.206627868388614	0	0	0	0	0	0	2.0512237978272	0	0	0	1.13829773116493	0.67917340678166	0	0	10.0997993052036	0	0	0	0	0	0	0	0.732526499609801	0.84514666815036	3.04947439745995	0	1.67001535629207	0	0	0.186014013027389	0.0100508542255494	0	0	0	2.34410684666555	0	0	0	0	0	0.0125098128489255	6.0022918954617	2.81350318629262	0	0	0	0	1.03591649511025	0.165059646253528	0	0	0	0	0	0	0	0.00460492853516472	0	1.10078336355831	0	2.88637593542243	0.30755688292337	0.0488658601292957	0.083307138568503	0	0.0608224648638567	0	0	0	0	0	0	0	0	0	0.0177799034636142	0	0	0.00593890524152847	0.00996201552517263	0	0	0.00230062545491902	0.00397852005374096	0.0243137340966969	0.00242804651799835	0	0	0	0	0	0	0.0241035579507732	0	0	0	0.0133759297047112	0.00798084323432994	0	0	0.118680905565752	0	0	0	0	0	0	0	0.0086077857289511	0.00993116485594769	0.0358338192723947	0	0.0196240468552023	0	0	0.00218581685109684	0.000118105760832593	0	0	0	0.027545173413675	0	0	0	0	0	0.00014700053659518	0.0705318408907739	0.0330609644678089	0	0	0	0	0.0121728664119931	0.00193958589648792	0	0	0	0	0	0	0	5.41116780743698e-05	0	0.0129351051908037	0	0.0339172788951001
nepal_Patient12	4.84234358399312	1.67893457901141	0.789462891934203	0.770175833918843	0.516203283065276	0	0	0	0	0	0	0.00439849651340812	0	0	0	0	0	0	0	0	0	0.204002358631197	0.934329021869853	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238078504345997	0	0	2.97049704565203	0	0	0	0	0	0	0	1.99614554295112	2.43423344658041	0.149803111457695	0	0.0792170614881289	0	0	0.0483656665109345	0	0	0	0.833073012093473	3.8260174745118	0.86752658495086	0	0	0	0	0	0	1.74691574669121	1.14186625710065	0	0	0	0.179827139847016	15.6506468354275	0	0	0	0	0	0	0	0	0.00285506582705464	1.97096069768086	0	0.0333593340088567	0.110280745943814	0.0382364767292202	0.0179794256866157	0.0175401773953489	0.0117561428939623	0	0	0	0	0	0	0.000100172461560423	0	0	0	0	0	0	0	0	0	0.00464600082458293	0.0212786432233694	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00542205950425625	0	0	0.0676508439222036	0	0	0	0	0	0	0	0.045460718693476	0.0554378423657619	0.00341165359080856	0	0.00180410920473839	0	0	0.00110149180626651	0	0	0	0.0189726134888529	0.0871346805042881	0.0197572677888291	0	0	0	0	0	0	0.0397846968734169	0.0260051482132314	0	0	0	0.00409542833532643	0.356431752017659	0	0	0	0	0	0	0	0	6.50219844306541e-05	0.0448871527176817	0	0.000759733830297904
nepal_Patient14	31.2001827978025	1.04863427459194	0	0	42.4525326936852	0	0	0	0	0	0	0	0	0	0	0	0	0.129446255992262	0.0139681697874143	0	0	0.0954037636374826	0	0	0.0158002767173867	0	0	0	0.191466128954445	0	0	0.0249463898651307	0	0	0	0	0.0358643895190236	0	0	4.62833772999566	0	0	0	0	0	0	0	0	0	0.515974282184991	0	1.63728066507243	0	0	0	0.113492576727435	0	0	0	0.120430133309035	0.00477509041168629	0	2.64130668849059	5.26280262687595	0	0	0.059695387939091	0.0169150333442915	0.273944892096822	0	0	0	0.0562901223350725	21.8539462314812	0	0	0	0	0	0	0	0	0	0.197679121265109	0.0118204462886612	0	0.277081431972165	0.00931267256676113	0	0	0.37701088566827	0	0	0	0	0	0	0	0	0	0	0	0	0.00114958153310236	0.000124048006763591	0	0	0.000847258223309817	0	0	0.000140318514374804	0	0	0	0.00170036533210958	0	0	0.000221542978487073	0	0	0	0	0.000318503146893052	0	0	0.0411031709073295	0	0	0	0	0	0	0	0	0	0.00458224536359757	0	0.0145403017078015	0	0	0	0.00100790068704544	0	0	0	0.00106951148351017	4.24064467070937e-05	0	0.0234568189637715	0.0467377033491088	0	0	0.000530140598197464	0.000150218403887791	0.00243283968800958	0	0	0	0.000499899241089984	0.194079719189594	0	0	0	0	0	0	0	0	0	0.00175554144493646	0.000104974583175935	0
nepal_Patient15	31.6740821045032	3.24736930239728	0	0.060693736753002	1.96684572001261	0	0	0	0	0	0	0	0	0	0.577694987150022	0.489122631178037	0	0.0530085453962898	0.911558646836689	0	0	2.5794430546867	0	0	0	0	0	0	0.57551924746002	0.00839805722290709	0	7.55644115239403	0	0	0	0	0.0486703753544996	0	0	0.131181696270719	0	0	0	0	0	0.230394840576972	0	0.143575829736289	0	0	0	1.39906358530749	0	0	0.985499461272582	0.0153499900426023	0.154736740094303	0	0	0.81277047192164	0.0629576584853764	0.344259848614953	0.620748632516852	0	1.02289164510565	0.289006787599466	0	1.21439565622527	0	0.385351860216261	0	0	2.37033122901024	1.39074412783165	0	0	0	0	0	0	0	0	0	4.59619809104606	0.00786456051664876	3.69891887250682	0.454923397483539	0.0466407920222031	0	0.000871722212455895	0.0282490944590588	0	0	0	0	0	0	0	0	0	0.00829722438037544	0.00702509163256748	0	0.00076134258564393	0.0130923875001728	0	0	0.0370476086467731	0	0	0	0	0	0	0.00826597501729841	0.000120618261691091	0	0.108530434144539	0	0	0	0	0.000699035016705983	0	0	0.00188411530784802	0	0	0	0	0	0.00330907785400522	0	0.002062127768838	0	0	0	0.0200942447968554	0	0	0.014154372703245	0.000220466361060747	0.00222242789189523	0	0	0.0116735286358408	0.000904238102347529	0.00494447982525173	0.00891558833358201	0	0.0146914231299169	0.00415090007270835	0	0.0174419260516063	0	0.00553466954141852	0	0	0.0340442110462725	0.0199747554349335	0	0	0	0	0	0	0	0	0	0.0660135325843826	0.000112955841250411	0.0531262353537167
nepal_Patient2	2.56638878405201	0.0505050032638054	0.503871807021112	0.425715698850344	0.899378562744676	0	0	0	0	0	0	1.03155465377457	0	0	0.0638456985206991	0	0	2.69443697086853	4.04393235076706	0	0	0.424809514657749	0	0	0	0	0	0	0.996726849383112	0	0	0.0213167543061534	0	0	0	0	0.0192243684111513	0	0	0.0028320782300289	0	0	0	0	0	0.936229055313506	0	0.255217061938131	0	0.323570471980434	0	0	0	0	0.419597356373426	0.0935081703917293	0.143920983584875	1.11133553503844	0	0.135441498655235	1.03575487976862	0	0.72325032182893	1.26498952893048	0	0	1.74367737989766	1.81281218249028	1.53664996611293	0	0	0	5.5420588354154	2.12049506361588	0	0	0	0	0	0	0	0	0.00343989573688181	0.252346544372823	0	0.381539149098812	0.0764252614446069	0.00150400364227076	0.0150049496886262	0.0126775154987787	0.0267828640082007	0	0	0	0	0	0	0.0307189754720831	0	0	0.00190128020815848	0	0	0.080238446810664	0.120425474539252	0	0	0.0126505299678776	0	0	0	0	0	0	0.0296818278377497	0	0	0.000634798020908591	0	0	0	0	0.000572488233684511	0	0	8.43373071557001e-05	0	0	0	0	0	0.0278802458805173	0	0.00760018544538294	0	0.0096357021471297	0	0	0	0	0.0124953155428282	0.00278460785591164	0.00428586614241382	0.033094794267256	0	0.00403335301708749	0.0308440552619093	0	0.0215378882884612	0.0376705026432358	0	0	0.0519254917500547	0.0539842777749532	0.0457603602925685	0	0	0	0.165038632521327	0.0631468585881872	0	0	0	0	0	0	0	0	0.000102437687020399	0.00751470344173123	0	0.0113619687720076
nepal_Patient3	2.28164153799929	2.05824951917215	0.0112411947009741	0	0	0	0	0	0	0	0	0	0	0	0.499683060810791	0	0	1.55917820254039	0	0	0	0	0	1.08466520190641	0.468778627166251	0	0	0	0	0.57452087918605	0	0	0	0	0.350517405492997	0	0.006791384079398	0	0	0	0	0	0	0	0	0	0	0.177846845725826	0	0.129998868247461	0	6.65298382697441	0.00771118784404976	0	0	2.67027713056237	2.61737601031329	0	0	0.183082883594495	2.7474790890109	0.930153127720538	0	0.608692282952961	0	0	0	0	1.18722042118336	0	0	0	0.017034155749205	15.4859646297789	0	0	0	0	0	0	0	0	0.06266853153315	0.126172224156892	0	0.0282135654505545	0.0536501582660044	0.0483973536664055	0.000264323674320492	0	0	0	0	0	0	0	0	0	0	0	0.0117494684633274	0	0	0.0366622696589522	0	0	0	0	0	0.0255046460097908	0.0110227864983748	0	0	0	0	0.0135091930884479	0	0	0	0	0.00824201083583813	0	0.000159691531135264	0	0	0	0	0	0	0	0	0	0	0.004181862602601	0	0.00305677282768679	0	0.156437209488801	0.000181319651383506	0	0	0.0627884741239349	0.0615445655491019	0	0	0.00430498196892669	0.0646037887648319	0.0218714735346133	0	0.0143126940721624	0	0	0	0	0.0279161132160013	0	0	0	0.000400538444208891	0.364134523084599	0	0	0	0	0	0	0	0	0.001473577938978	0.00296679372375326	0	0.000663409315819966
